id;userid;movieid;rating
25040;1314;598;0
25041;1314;829;1
25042;1314;903;3
25043;1314;562;4
25044;1314;15;1
25045;1314;968;5
25046;1314;7508;4
25047;1314;17654;5
25048;1314;38;0
25049;1314;996;3
25050;1314;935;2
25051;1314;309;3
25052;1314;550;4
25053;1314;5961;1
25054;1314;600;5
25055;1314;769;0
25056;1314;770;2
25057;1314;213;3
25058;1314;11787;4
25059;1314;13223;1
25060;1314;205;4
25061;1314;288;5
25062;1314;949;5
25063;1314;3082;1
25064;1314;16869;3
25065;1314;5915;4
25066;1314;429;3
25067;1314;110;0
25068;1314;7984;2
25069;1314;46738;1
25070;1314;578;3
25071;1314;1480;3
25072;1314;329;2
25073;1314;627;1
25074;1314;24;0
25075;1314;862;2
25076;1314;77338;5
25077;1314;1585;5
25078;1314;103663;4
25079;1314;832;5
25080;1314;19;4
25081;1314;77;5
25082;1314;947;2
25083;1314;2118;1
25084;1314;11216;4
25085;1314;583;2
25086;1314;762;1
25087;1314;3083;3
25088;1314;585;0
25089;1314;510;0
25090;1314;11216;3
25091;1314;654;2
25092;1314;303;4
25093;1314;10774;5
25094;1314;539;4
25095;1314;22;5
25096;1314;797;4
25097;1314;5924;1
25098;1314;641;4
25099;1314;223;3
25100;1314;567;2
25101;1314;2062;1
25102;1314;11645;0
25103;1314;380;1
25104;1314;85;2
25105;1314;1578;3
25106;1314;857;1
25107;1314;805;2
25108;1314;1580;3
25109;1314;804;4
25110;1314;500;5
25111;1796;13475;0
25112;1796;235;2
25113;1796;389;3
25114;1796;205;1
25115;1796;845;0
25116;1796;1892;3
25117;1796;453;3
25118;1796;7508;0
25119;1796;599;2
25120;1796;280;5
25121;1796;348;0
25122;1796;103;4
25123;1796;705;1
25124;1796;11324;5
25125;1796;807;5
25126;1796;872;3
25127;1796;279;2
25128;1796;1092;5
25129;1796;12405;3
25130;1796;993;1
25131;1796;583;2
25132;1796;239;2
25133;1796;289;4
25134;1796;3175;1
25135;1796;10020;1
25136;1796;272;3
25137;1796;665;4
25138;1796;578;0
25139;1796;44214;5
25140;1796;74643;2
25141;1796;642;3
25142;1796;1480;3
25143;1796;524;3
25144;1796;598;1
25145;1796;829;5
25146;1796;903;3
25147;1796;15;2
25148;1796;901;1
25149;1796;968;1
25150;1796;7508;4
25151;1796;68718;5
25152;1796;935;1
25153;1796;550;5
25154;1796;5961;2
25155;1796;275;2
25156;1796;783;2
25157;1796;13;3
25158;1796;769;5
25159;1796;11787;0
25160;1796;13475;1
25161;1796;13223;5
25162;1796;10191;3
25163;1796;205;3
25164;1796;288;0
25165;1796;3082;5
25166;1796;10775;3
25167;1796;16869;5
25168;1796;5915;2
25169;1796;429;4
25170;1796;7984;5
25171;1796;27205;1
25172;1796;329;0
25173;1796;24;3
25174;1796;77338;4
25175;1796;1585;2
25176;1796;103663;0
25177;1796;24238;1
25178;1796;832;1
25179;1796;77;4
25180;1796;947;0
25181;1796;87827;3
25182;1796;583;2
25183;1796;3082;1
25184;1796;70;1
25185;1796;807;0
25186;1796;510;5
25187;1796;11216;1
25188;1796;213;1
25189;1796;10774;3
25190;1796;539;5
25191;1796;22;4
25192;1796;391;0
25193;1796;797;0
25194;1796;975;1
25195;1796;223;1
25196;1796;380;3
25197;1796;1578;5
25198;1796;424;2
25199;1796;857;3
25200;1796;804;2
25201;841;13475;3
25202;841;235;2
25203;841;20453;4
25204;841;453;3
25205;841;280;4
25206;841;705;3
25207;841;872;4
25208;841;12405;4
25209;841;3078;4
25210;841;1955;2
25211;841;212;2
25212;841;11778;4
25213;841;289;3
25214;841;3175;4
25215;841;1422;2
25216;841;961;3
25217;841;272;2
25218;841;665;3
25219;841;238;1
25220;841;962;4
25221;841;578;4
25222;841;284;5
25223;841;947;4
25224;841;642;2
25225;841;887;1
25226;841;115;1
25227;841;289;1
25228;841;910;1
25229;841;826;3
25230;841;829;2
25231;841;903;3
25232;841;8587;5
25233;841;901;2
25234;841;603;3
25235;841;17654;1
25236;841;963;3
25237;841;38;3
25238;841;996;4
25239;841;37247;5
25240;841;10098;3
25241;841;990;2
25242;841;550;3
25243;841;49051;3
25244;841;275;1
25245;841;218;1
25246;841;117;4
25247;841;770;2
25248;841;213;5
25249;841;37165;4
25250;841;11787;3
25251;841;12445;3
25252;841;3112;3
25253;841;13475;3
25254;841;423;5
25255;841;10191;3
25256;841;745;1
25257;841;205;4
25258;841;288;5
25259;841;694;3
25260;841;7984;5
25261;841;27205;5
25262;841;8392;1
25263;841;627;3
25264;841;24;3
25265;841;862;5
25266;841;77338;5
25267;841;630;4
25268;841;3078;3
25269;841;595;3
25270;841;7345;2
25271;841;24238;2
25272;841;832;3
25273;841;583;1
25274;841;762;4
25275;841;3083;3
25276;841;3082;2
25277;841;311;2
25278;841;510;2
25279;841;10774;4
25280;841;22;3
25281;841;391;2
25282;841;5924;3
25283;841;641;3
25284;841;223;2
25285;841;567;3
25286;841;2062;4
25287;841;805;3
25288;841;804;3
25289;841;1366;4
25290;841;500;3
25291;846;389;5
25292;846;205;1
25293;846;280;4
25294;846;702;2
25295;846;103;1
25296;846;348;5
25297;846;705;2
25298;846;872;3
25299;846;1092;2
25300;846;3078;4
25301;846;993;1
25302;846;769;3
25303;846;107;1
25304;846;703;4
25305;846;212;3
25306;846;289;1
25307;846;3175;2
25308;846;1422;4
25309;846;1955;2
25310;846;9552;4
25311;846;961;5
25312;846;272;4
25313;846;962;3
25314;846;578;2
25315;846;947;3
25316;846;284;4
25317;846;44214;4
25318;846;642;2
25319;846;1480;4
25320;846;887;2
25321;846;524;1
25322;846;115;2
25323;846;289;3
25324;846;910;3
25325;846;2503;3
25326;846;826;1
25327;846;829;5
25328;846;15;3
25329;846;901;3
25330;846;968;5
25331;846;982;4
25332;846;17654;5
25333;846;11697;3
25334;846;963;3
25335;846;996;2
25336;846;309;4
25337;846;990;3
25338;846;275;2
25339;846;1091;5
25340;846;1092;1
25341;846;600;4
25342;846;13;3
25343;846;9277;2
25344;846;218;4
25345;846;3090;3
25346;846;37165;1
25347;846;1124;1
25348;846;12445;5
25349;846;423;3
25350;846;274;3
25351;846;288;1
25352;846;278;3
25353;846;949;1
25354;846;3082;2
25355;846;10775;3
25356;846;7984;5
25357;846;27205;2
25358;846;1480;4
25359;846;329;2
25360;846;8392;4
25361;846;24;4
25362;846;3078;4
25363;846;595;3
25364;846;24238;2
25365;846;583;1
25366;846;322;2
25367;846;3082;2
25368;846;70;5
25369;846;807;2
25370;846;303;3
25371;846;539;3
25372;846;792;3
25373;846;975;3
25374;846;2062;3
25375;846;11645;3
25376;846;1578;4
25377;846;424;4
25378;846;111;2
25379;846;1580;3
25380;846;804;1
25381;845;13475;4
25382;845;389;5
25383;845;1892;3
25384;845;20453;3
25385;845;453;4
25386;845;218;5
25387;845;702;4
25388;845;103;3
25389;845;348;4
25390;845;11324;3
25391;845;705;2
25392;845;280;1
25393;845;807;3
25394;845;872;4
25395;845;1092;5
25396;845;3078;1
25397;845;993;3
25398;845;239;3
25399;845;703;2
25400;845;578;5
25401;845;947;3
25402;845;44214;4
25403;845;1480;3
25404;845;115;3
25405;845;524;3
25406;845;289;4
25407;845;910;1
25408;845;829;3
25409;845;826;2
25410;845;562;5
25411;845;247;2
25412;845;11697;4
25413;845;963;3
25414;845;1417;5
25415;845;996;5
25416;845;37247;3
25417;845;10098;3
25418;845;550;5
25419;845;990;3
25420;845;49051;3
25421;845;497;3
25422;845;1091;3
25423;845;12;3
25424;845;218;4
25425;845;117;3
25426;845;629;5
25427;845;489;4
25428;845;3090;4
25429;845;770;4
25430;845;11787;5
25431;845;1124;3
25432;845;3112;3
25433;845;13223;5
25434;845;10191;2
25435;845;278;3
25436;845;694;3
25437;845;3082;5
25438;845;16869;3
25439;845;110;1
25440;845;7984;5
25441;845;46738;5
25442;845;27205;4
25443;845;1480;3
25444;845;24;5
25445;845;862;5
25446;845;595;5
25447;845;1585;4
25448;845;103663;4
25449;845;7345;5
25450;845;24238;3
25451;845;11216;5
25452;845;762;2
25453;845;322;5
25454;845;3083;2
25455;845;3082;4
25456;845;70;5
25457;845;807;3
25458;845;510;4
25459;845;213;5
25460;845;303;5
25461;845;10774;5
25462;845;539;5
25463;845;680;4
25464;845;22;5
25465;845;567;5
25466;845;11645;5
25467;845;1578;5
25468;845;111;4
25469;845;805;5
25470;845;1580;5
25471;1494;13475;3
25472;1494;235;4
25473;1494;389;3
25474;1494;1892;3
25475;1494;218;4
25476;1494;280;3
25477;1494;348;3
25478;1494;103;4
25479;1494;280;4
25480;1494;279;2
25481;1494;1092;4
25482;1494;583;3
25483;1494;12405;3
25484;1494;3078;3
25485;1494;107;3
25486;1494;212;3
25487;1494;1955;3
25488;1494;10020;4
25489;1494;9552;2
25490;1494;272;3
25491;1494;238;5
25492;1494;962;5
25493;1494;578;3
25494;1494;284;4
25495;1494;74643;3
25496;1494;44214;4
25497;1494;524;3
25498;1494;289;3
25499;1494;2503;3
25500;1494;598;3
25501;1494;121;3
25502;1494;903;4
25503;1494;562;3
25504;1494;8587;4
25505;1494;45269;3
25506;1494;7508;3
25507;1494;17654;3
25508;1494;5925;3
25509;1494;38;4
25510;1494;596;3
25511;1494;996;4
25512;1494;550;3
25513;1494;49051;3
25514;1494;497;4
25515;1494;783;2
25516;1494;218;3
25517;1494;12;4
25518;1494;489;4
25519;1494;3090;3
25520;1494;770;3
25521;1494;37165;3
25522;1494;12445;3
25523;1494;13223;3
25524;1494;423;4
25525;1494;274;5
25526;1494;745;4
25527;1494;3082;4
25528;1494;10775;4
25529;1494;429;3
25530;1494;7984;4
25531;1494;110;3
25532;1494;46738;3
25533;1494;1480;2
25534;1494;329;3
25535;1494;947;4
25536;1494;630;3
25537;1494;103663;3
25538;1494;7345;2
25539;1494;19;4
25540;1494;11216;3
25541;1494;87827;4
25542;1494;583;5
25543;1494;762;5
25544;1494;3083;3
25545;1494;70;4
25546;1494;585;5
25547;1494;510;3
25548;1494;654;3
25549;1494;6977;3
25550;1494;680;5
25551;1494;797;2
25552;1494;975;3
25553;1494;641;4
25554;1494;567;3
25555;1494;11645;3
25556;1494;380;5
25557;1494;85;3
25558;1494;424;4
25559;1494;111;3
25560;1494;857;5
25561;408;13475;2
25562;408;389;4
25563;408;205;2
25564;408;20453;4
25565;408;7508;3
25566;408;599;0
25567;408;280;3
25568;408;103;3
25569;408;11324;1
25570;408;280;4
25571;408;872;1
25572;408;279;4
25573;408;583;0
25574;408;993;4
25575;408;239;5
25576;408;1955;1
25577;408;212;2
25578;408;289;3
25579;408;3175;2
25580;408;1955;3
25581;408;975;2
25582;408;9552;3
25583;408;238;2
25584;408;962;2
25585;408;578;0
25586;408;947;0
25587;408;74643;2
25588;408;642;3
25589;408;887;2
25590;408;115;2
25591;408;903;5
25592;408;247;0
25593;408;982;1
25594;408;963;3
25595;408;1417;4
25596;408;38;1
25597;408;996;4
25598;408;37247;2
25599;408;309;2
25600;408;10098;2
25601;408;550;1
25602;408;990;5
25603;408;5961;1
25604;408;497;1
25605;408;275;3
25606;408;783;0
25607;408;600;0
25608;408;1092;5
25609;408;13;0
25610;408;12;0
25611;408;769;4
25612;408;37165;0
25613;408;2493;4
25614;408;3112;1
25615;408;13223;0
25616;408;10191;3
25617;408;205;4
25618;408;10775;3
25619;408;16869;0
25620;408;5915;3
25621;408;429;4
25622;408;27205;3
25623;408;578;2
25624;408;627;2
25625;408;24;3
25626;408;77338;4
25627;408;3078;2
25628;408;576;2
25629;408;1585;4
25630;408;595;4
25631;408;832;0
25632;408;77;0
25633;408;947;3
25634;408;2118;3
25635;408;11216;0
25636;408;583;3
25637;408;762;3
25638;408;3083;2
25639;408;585;3
25640;408;11216;3
25641;408;654;3
25642;408;213;3
25643;408;303;3
25644;408;22;0
25645;408;391;2
25646;408;797;0
25647;408;5924;2
25648;408;641;0
25649;408;1578;0
25650;408;804;0
25651;414;13475;5
25652;414;389;3
25653;414;20453;3
25654;414;218;4
25655;414;280;4
25656;414;103;2
25657;414;705;2
25658;414;872;1
25659;414;583;3
25660;414;3078;3
25661;414;12405;4
25662;414;107;3
25663;414;703;2
25664;414;1955;5
25665;414;212;2
25666;414;1422;4
25667;414;1955;2
25668;414;975;4
25669;414;10020;4
25670;414;9552;3
25671;414;961;2
25672;414;272;5
25673;414;238;4
25674;414;962;1
25675;414;947;4
25676;414;74643;2
25677;414;642;4
25678;414;1480;5
25679;414;887;2
25680;414;524;2
25681;414;910;3
25682;414;2503;4
25683;414;121;4
25684;414;562;4
25685;414;8587;3
25686;414;15;4
25687;414;901;3
25688;414;7508;5
25689;414;11697;3
25690;414;5925;2
25691;414;914;1
25692;414;996;3
25693;414;37247;2
25694;414;309;3
25695;414;10098;2
25696;414;550;5
25697;414;49051;3
25698;414;497;3
25699;414;1091;5
25700;414;600;3
25701;414;769;3
25702;414;117;4
25703;414;629;5
25704;414;489;3
25705;414;3090;2
25706;414;770;3
25707;414;2493;4
25708;414;3112;2
25709;414;13475;5
25710;414;745;5
25711;414;278;4
25712;414;3082;4
25713;414;10775;3
25714;414;16869;4
25715;414;429;2
25716;414;7984;2
25717;414;27205;4
25718;414;578;4
25719;414;8392;2
25720;414;627;5
25721;414;862;3
25722;414;576;3
25723;414;595;2
25724;414;7345;3
25725;414;2118;2
25726;414;11216;4
25727;414;583;2
25728;414;3082;2
25729;414;585;4
25730;414;311;3
25731;414;510;1
25732;414;654;2
25733;414;641;5
25734;414;223;1
25735;414;11645;1
25736;414;1578;2
25737;414;424;4
25738;414;805;4
25739;414;1580;2
25740;414;804;2
25741;1488;845;5
25742;1488;205;5
25743;1488;20453;5
25744;1488;453;5
25745;1488;7508;5
25746;1488;702;5
25747;1488;103;4
25748;1488;348;1
25749;1488;705;5
25750;1488;280;5
25751;1488;872;5
25752;1488;279;3
25753;1488;3078;4
25754;1488;769;5
25755;1488;993;5
25756;1488;239;5
25757;1488;1955;4
25758;1488;289;0
25759;1488;11778;1
25760;1488;1955;5
25761;1488;9552;5
25762;1488;961;3
25763;1488;947;4
25764;1488;74643;3
25765;1488;44214;5
25766;1488;24428;3
25767;1488;887;5
25768;1488;8587;5
25769;1488;901;5
25770;1488;603;5
25771;1488;11697;2
25772;1488;963;5
25773;1488;68718;4
25774;1488;914;4
25775;1488;596;2
25776;1488;550;5
25777;1488;49051;5
25778;1488;5961;3
25779;1488;497;3
25780;1488;783;3
25781;1488;1091;5
25782;1488;1092;5
25783;1488;13;5
25784;1488;12;3
25785;1488;218;3
25786;1488;117;3
25787;1488;629;1
25788;1488;770;4
25789;1488;37165;1
25790;1488;1124;5
25791;1488;2493;5
25792;1488;423;4
25793;1488;10191;3
25794;1488;274;3
25795;1488;205;5
25796;1488;694;5
25797;1488;949;5
25798;1488;10775;4
25799;1488;16869;5
25800;1488;5915;3
25801;1488;7984;3
25802;1488;46738;4
25803;1488;1480;1
25804;1488;329;3
25805;1488;77338;5
25806;1488;595;1
25807;1488;103663;4
25808;1488;7345;4
25809;1488;19;2
25810;1488;947;4
25811;1488;2118;5
25812;1488;87827;5
25813;1488;583;5
25814;1488;762;5
25815;1488;585;5
25816;1488;11216;5
25817;1488;654;3
25818;1488;539;4
25819;1488;22;3
25820;1488;792;5
25821;1488;391;2
25822;1488;5924;4
25823;1488;975;5
25824;1488;641;4
25825;1488;223;5
25826;1488;2062;5
25827;1488;111;4
25828;1488;857;5
25829;1488;805;5
25830;1488;1366;2
25831;955;205;3
25832;955;1892;2
25833;955;218;2
25834;955;348;1
25835;955;103;1
25836;955;11324;1
25837;955;280;1
25838;955;807;3
25839;955;279;1
25840;955;872;2
25841;955;583;3
25842;955;1092;1
25843;955;769;2
25844;955;583;1
25845;955;239;3
25846;955;703;2
25847;955;289;2
25848;955;11778;1
25849;955;238;3
25850;955;962;1
25851;955;578;3
25852;955;642;2
25853;955;524;1
25854;955;289;3
25855;955;910;1
25856;955;121;0
25857;955;562;2
25858;955;15;1
25859;955;901;2
25860;955;247;2
25861;955;968;1
25862;955;68718;5
25863;955;38;1
25864;955;596;1
25865;955;37247;1
25866;955;309;1
25867;955;10098;0
25868;955;49051;1
25869;955;275;3
25870;955;1092;1
25871;955;218;1
25872;955;117;3
25873;955;769;1
25874;955;489;3
25875;955;629;2
25876;955;3090;2
25877;955;37165;1
25878;955;2493;2
25879;955;13475;3
25880;955;423;3
25881;955;10191;3
25882;955;278;1
25883;955;288;3
25884;955;3082;2
25885;955;10775;2
25886;955;5915;1
25887;955;110;1
25888;955;7984;1
25889;955;27205;1
25890;955;1480;1
25891;955;8392;2
25892;955;627;3
25893;955;947;3
25894;955;862;1
25895;955;630;1
25896;955;77338;3
25897;955;3078;1
25898;955;595;3
25899;955;7345;1
25900;955;19;1
25901;955;77;2
25902;955;947;2
25903;955;87827;1
25904;955;322;2
25905;955;3083;0
25906;955;3082;1
25907;955;311;1
25908;955;11216;1
25909;955;654;1
25910;955;22;2
25911;955;792;1
25912;955;641;1
25913;955;223;1
25914;955;567;3
25915;955;2062;0
25916;955;11645;0
25917;955;380;1
25918;955;1578;2
25919;955;804;1
25920;955;500;1
25921;1500;389;5
25922;1500;205;3
25923;1500;845;5
25924;1500;20453;3
25925;1500;7508;5
25926;1500;599;4
25927;1500;702;4
25928;1500;348;4
25929;1500;103;4
25930;1500;11324;4
25931;1500;872;5
25932;1500;3078;5
25933;1500;12405;3
25934;1500;993;4
25935;1500;769;3
25936;1500;583;3
25937;1500;703;4
25938;1500;212;3
25939;1500;289;4
25940;1500;1422;5
25941;1500;3175;3
25942;1500;1955;5
25943;1500;975;4
25944;1500;10020;3
25945;1500;9552;3
25946;1500;961;3
25947;1500;665;2
25948;1500;284;3
25949;1500;947;4
25950;1500;74643;5
25951;1500;524;3
25952;1500;289;4
25953;1500;910;4
25954;1500;598;2
25955;1500;121;4
25956;1500;562;3
25957;1500;968;4
25958;1500;11697;4
25959;1500;963;4
25960;1500;596;3
25961;1500;10098;3
25962;1500;275;4
25963;1500;600;5
25964;1500;13;4
25965;1500;9277;3
25966;1500;218;4
25967;1500;117;3
25968;1500;629;4
25969;1500;37165;1
25970;1500;12445;3
25971;1500;13475;1
25972;1500;13223;3
25973;1500;423;2
25974;1500;745;3
25975;1500;694;2
25976;1500;10775;4
25977;1500;16869;3
25978;1500;429;4
25979;1500;7984;3
25980;1500;110;4
25981;1500;8392;3
25982;1500;630;3
25983;1500;576;5
25984;1500;1585;4
25985;1500;7345;3
25986;1500;24238;1
25987;1500;832;3
25988;1500;947;4
25989;1500;2118;3
25990;1500;87827;3
25991;1500;3082;4
25992;1500;70;5
25993;1500;11216;4
25994;1500;654;4
25995;1500;10774;3
25996;1500;539;3
25997;1500;22;3
25998;1500;792;5
25999;1500;391;3
26000;1500;797;3
26001;1500;975;2
26002;1500;641;3
26003;1500;223;4
26004;1500;11645;3
26005;1500;1578;3
26006;1500;424;4
26007;1500;111;3
26008;1500;857;5
26009;1500;1580;3
26010;1500;500;3
26011;407;1892;5
26012;407;599;2
26013;407;348;3
26014;407;11324;1
26015;407;583;5
26016;407;1092;5
26017;407;12405;2
26018;407;3078;1
26019;407;11778;1
26020;407;289;5
26021;407;1955;2
26022;407;975;5
26023;407;9552;5
26024;407;238;3
26025;407;665;3
26026;407;962;5
26027;407;284;2
26028;407;44214;0
26029;407;74643;4
26030;407;24428;3
26031;407;642;3
26032;407;1480;2
26033;407;289;0
26034;407;910;2
26035;407;2503;4
26036;407;598;4
26037;407;8587;3
26038;407;562;4
26039;407;15;1
26040;407;247;4
26041;407;7508;0
26042;407;38;1
26043;407;996;2
26044;407;596;3
26045;407;37247;0
26046;407;935;4
26047;407;10098;1
26048;407;783;0
26049;407;1092;5
26050;407;600;4
26051;407;13;2
26052;407;218;1
26053;407;769;1
26054;407;770;5
26055;407;1124;3
26056;407;11787;5
26057;407;2493;1
26058;407;13223;5
26059;407;274;5
26060;407;205;5
26061;407;288;5
26062;407;278;4
26063;407;949;5
26064;407;3082;5
26065;407;10775;5
26066;407;16869;5
26067;407;5915;5
26068;407;27205;5
26069;407;627;1
26070;407;862;3
26071;407;77338;5
26072;407;3078;5
26073;407;595;3
26074;407;103663;5
26075;407;832;5
26076;407;77;5
26077;407;947;5
26078;407;2118;5
26079;407;11216;5
26080;407;87827;5
26081;407;583;5
26082;407;3083;5
26083;407;70;5
26084;407;585;5
26085;407;311;5
26086;407;510;4
26087;407;11216;1
26088;407;654;3
26089;407;303;4
26090;407;10774;5
26091;407;6977;5
26092;407;641;4
26093;407;567;4
26094;407;2062;4
26095;407;380;4
26096;407;1578;4
26097;407;424;1
26098;407;805;4
26099;407;804;4
26100;407;500;4
26101;1496;13475;1
26102;1496;389;3
26103;1496;235;2
26104;1496;845;1
26105;1496;7508;3
26106;1496;599;2
26107;1496;103;4
26108;1496;11324;3
26109;1496;807;2
26110;1496;12405;5
26111;1496;239;3
26112;1496;1955;2
26113;1496;11778;3
26114;1496;1422;4
26115;1496;961;5
26116;1496;238;4
26117;1496;962;3
26118;1496;74643;5
26119;1496;910;1
26120;1496;121;3
26121;1496;8587;4
26122;1496;45269;5
26123;1496;963;2
26124;1496;5925;1
26125;1496;914;0
26126;1496;596;1
26127;1496;37247;2
26128;1496;10098;5
26129;1496;990;4
26130;1496;497;2
26131;1496;1091;0
26132;1496;600;5
26133;1496;9277;2
26134;1496;12;5
26135;1496;489;1
26136;1496;3090;2
26137;1496;770;2
26138;1496;213;3
26139;1496;1124;4
26140;1496;11787;4
26141;1496;13475;2
26142;1496;423;3
26143;1496;274;4
26144;1496;745;3
26145;1496;205;4
26146;1496;288;5
26147;1496;949;5
26148;1496;694;5
26149;1496;16869;3
26150;1496;429;3
26151;1496;110;0
26152;1496;7984;2
26153;1496;46738;1
26154;1496;27205;0
26155;1496;578;3
26156;1496;1480;3
26157;1496;329;2
26158;1496;947;1
26159;1496;627;1
26160;1496;77338;5
26161;1496;630;5
26162;1496;1585;5
26163;1496;103663;4
26164;1496;832;5
26165;1496;11216;4
26166;1496;87827;3
26167;1496;762;1
26168;1496;322;4
26169;1496;3082;2
26170;1496;70;3
26171;1496;585;0
26172;1496;311;1
26173;1496;510;0
26174;1496;11216;3
26175;1496;654;2
26176;1496;213;5
26177;1496;303;4
26178;1496;10774;5
26179;1496;22;5
26180;1496;797;4
26181;1496;975;2
26182;1496;641;4
26183;1496;223;3
26184;1496;567;2
26185;1496;2062;1
26186;1496;380;1
26187;1496;424;1
26188;1496;111;0
26189;1496;805;2
26190;1496;1580;3
26191;1497;235;2
26192;1497;1892;3
26193;1497;599;1
26194;1497;280;5
26195;1497;348;3
26196;1497;103;3
26197;1497;705;2
26198;1497;11324;2
26199;1497;807;2
26200;1497;993;2
26201;1497;703;3
26202;1497;107;4
26203;1497;1955;3
26204;1497;289;3
26205;1497;10020;5
26206;1497;272;2
26207;1497;961;4
26208;1497;578;4
26209;1497;44214;3
26210;1497;1480;3
26211;1497;524;4
26212;1497;289;2
26213;1497;598;5
26214;1497;2503;1
26215;1497;8587;3
26216;1497;562;3
26217;1497;15;3
26218;1497;603;4
26219;1497;982;3
26220;1497;17654;5
26221;1497;11697;3
26222;1497;1417;2
26223;1497;914;1
26224;1497;935;5
26225;1497;309;3
26226;1497;990;3
26227;1497;49051;3
26228;1497;497;4
26229;1497;783;1
26230;1497;1092;3
26231;1497;600;2
26232;1497;13;4
26233;1497;9277;3
26234;1497;218;2
26235;1497;117;3
26236;1497;489;4
26237;1497;629;3
26238;1497;770;2
26239;1497;1124;5
26240;1497;12445;3
26241;1497;13223;2
26242;1497;205;4
26243;1497;745;3
26244;1497;288;3
26245;1497;278;3
26246;1497;949;4
26247;1497;694;2
26248;1497;3082;4
26249;1497;10775;3
26250;1497;16869;5
26251;1497;329;3
26252;1497;947;3
26253;1497;862;5
26254;1497;24;5
26255;1497;630;3
26256;1497;1585;3
26257;1497;595;3
26258;1497;832;3
26259;1497;947;3
26260;1497;2118;3
26261;1497;11216;3
26262;1497;87827;3
26263;1497;583;5
26264;1497;322;2
26265;1497;3083;4
26266;1497;585;3
26267;1497;807;3
26268;1497;311;2
26269;1497;10774;3
26270;1497;6977;2
26271;1497;539;2
26272;1497;680;4
26273;1497;22;4
26274;1497;5924;1
26275;1497;11645;3
